poprank,8,596,0,0,0
poprank,8,418,5822,14960,0.3891711229946524
poprank,8,2522,0,0,0
poprank,8,13554,0,0,0
poprank,8,3336,0,1,0.0
poprank,8,694,10,510,0.0196078431372549
poprank,8,35774,5461,59071,0.09244807096544835
poprank,8,1677,478,16964,0.02817731667059656
poprank,9,596,0,0,0
poprank,9,418,8266,14478,0.5709352120458627
poprank,9,2522,0,0,0
poprank,9,13554,0,0,0
poprank,9,3336,0,1,0.0
poprank,9,694,28,556,0.050359712230215826
poprank,9,35774,3290,53321,0.06170176853397348
poprank,9,1677,363,15384,0.02359594383775351
poprank,10,596,0,0,0
poprank,10,418,6138,9109,0.6738390602700626
poprank,10,2522,0,0,0
poprank,10,13554,0,0,0
poprank,10,3336,0,0,0
poprank,10,694,5,594,0.008417508417508417
poprank,10,35774,1513,49630,0.030485593391094096
poprank,10,1677,2564,15152,0.16921858500527984
poprank,11,596,0,1,0.0
poprank,11,418,3949,7931,0.49791955617198336
poprank,11,2522,0,0,0
poprank,11,13554,0,0,0
poprank,11,3336,0,2,0.0
poprank,11,694,120,668,0.17964071856287425
poprank,11,35774,29004,65869,0.44032853087188206
poprank,11,1677,968,12647,0.0765398908832134
poprank,12,596,0,0,0
poprank,12,418,1238,8742,0.1416151910318005
poprank,12,2522,0,0,0
poprank,12,13554,0,0,0
poprank,12,3336,0,0,0
poprank,12,694,202,689,0.2931785195936139
poprank,12,35774,4777,57812,0.08262990382619526
poprank,12,1677,226,11413,0.019801980198019802
poprank,13,596,0,0,0
poprank,13,418,1932,5257,0.36750998668442075
poprank,13,2522,0,0,0
poprank,13,13554,0,1,0.0
poprank,13,3336,0,0,0
poprank,13,694,213,461,0.46203904555314534
poprank,13,35774,10301,66981,0.15378988071244085
poprank,13,1677,1286,8911,0.14431601391538548
poprank,14,596,0,0,0
poprank,14,418,2253,5426,0.41522300036859566
poprank,14,2522,0,0,0
poprank,14,13554,0,0,0
poprank,14,3336,0,1,0.0
poprank,14,694,201,561,0.3582887700534759
poprank,14,35774,5365,65002,0.08253592197163165
poprank,14,1677,2015,13403,0.15033947623666344
poprank,15,596,0,0,0
poprank,15,418,527,6925,0.07610108303249097
poprank,15,2522,0,0,0
poprank,15,13554,0,0,0
poprank,15,3336,0,1,0.0
poprank,15,694,197,572,0.34440559440559443
poprank,15,35774,2044,43403,0.04709351888118333
poprank,15,1677,2768,15636,0.17702737272959837
poprank,16,596,0,0,0
poprank,16,418,1701,5936,0.2865566037735849
poprank,16,2522,0,0,0
poprank,16,13554,0,0,0
poprank,16,3336,0,1,0.0
poprank,16,694,95,524,0.18129770992366412
poprank,16,35774,27512,53466,0.5145700071073206
poprank,16,1677,1070,12696,0.08427851291745432
poprank,17,596,0,0,0
poprank,17,418,203,4913,0.04131894972521881
poprank,17,2522,0,0,0
poprank,17,13554,0,0,0
poprank,17,3336,4,9,0.4444444444444444
poprank,17,694,103,573,0.17975567190226877
poprank,17,35774,7586,52043,0.14576407970332225
poprank,17,1677,1585,11681,0.13569043746254603
poprank,18,596,0,0,0
poprank,18,418,513,4746,0.10809102402022756
poprank,18,2522,0,0,0
poprank,18,13554,0,0,0
poprank,18,3336,0,2,0.0
poprank,18,694,146,551,0.26497277676951
poprank,18,35774,1154,46821,0.024647060079878685
poprank,18,1677,466,10803,0.04313616587984819
poprank,19,596,0,0,0
poprank,19,418,235,4237,0.05546377153646448
poprank,19,2522,0,0,0
poprank,19,13554,0,0,0
poprank,19,3336,0,0,0
poprank,19,694,185,468,0.3952991452991453
poprank,19,35774,4310,47677,0.09039998322042075
poprank,19,1677,973,13698,0.07103226748430427
poprank,20,596,0,0,0
poprank,20,418,837,2930,0.2856655290102389
poprank,20,2522,0,0,0
poprank,20,13554,0,1,0.0
poprank,20,3336,0,0,0
poprank,20,694,124,432,0.28703703703703703
poprank,20,35774,2926,60094,0.04869038506340067
poprank,20,1677,611,12031,0.050785470866927106
poprank,21,596,0,0,0
poprank,21,418,516,3808,0.13550420168067226
poprank,21,2522,0,0,0
poprank,21,13554,0,0,0
poprank,21,3336,0,3,0.0
poprank,21,694,176,486,0.36213991769547327
