poprank,1,2522,0,0,0
poprank,1,13554,0,0,0
poprank,1,596,0,0,0
poprank,1,1677,10982,26287,0.41777304370981855
poprank,1,35774,14450,60688,0.2381030846295808
poprank,1,418,646,8673,0.0744840309004958
poprank,1,694,33,546,0.06043956043956044
poprank,1,3336,0,2,0.0
poprank,2,2522,0,0,0
poprank,2,13554,0,0,0
poprank,2,596,0,0,0
poprank,2,1677,4568,23333,0.19577422534607639
poprank,2,35774,6331,52025,0.12169149447381067
poprank,2,418,4191,8958,0.4678499665103818
poprank,2,694,26,601,0.04326123128119801
poprank,2,3336,0,1,0.0
poprank,3,2522,0,0,0
poprank,3,13554,0,0,0
poprank,3,596,0,0,0
poprank,3,1677,4432,17553,0.2524924514328035
poprank,3,35774,5213,43680,0.1193452380952381
poprank,3,418,2406,8912,0.26997307001795334
poprank,3,694,17,537,0.03165735567970205
poprank,3,3336,0,0,0
poprank,4,2522,0,0,0
poprank,4,13554,0,0,0
poprank,4,596,0,0,0
poprank,4,1677,3306,16891,0.19572553430821146
poprank,4,35774,2967,49312,0.060167910447761194
poprank,4,418,4544,11399,0.3986314588999035
poprank,4,694,19,444,0.04279279279279279
poprank,4,3336,0,1,0.0
poprank,5,2522,0,0,0
poprank,5,13554,0,0,0
poprank,5,596,0,0,0
poprank,5,1677,4028,16231,0.24816708767173926
poprank,5,35774,4507,53633,0.08403408349337162
poprank,5,418,3595,11631,0.3090877826498151
poprank,5,694,11,429,0.02564102564102564
poprank,5,3336,0,2,0.0
poprank,6,2522,0,0,0
poprank,6,13554,0,0,0
poprank,6,596,0,0,0
poprank,6,1677,5528,14811,0.3732361082978867
poprank,6,35774,4856,58831,0.08254151722731214
poprank,6,418,3171,5915,0.5360946745562131
poprank,6,694,71,349,0.2034383954154728
poprank,6,3336,0,0,0
poprank,7,2522,0,0,0
poprank,7,13554,0,0,0
poprank,7,596,0,0,0
poprank,7,1677,1400,15595,0.08977236293683873
poprank,7,35774,2767,59601,0.046425395547054576
poprank,7,418,3603,8769,0.4108792336640438
poprank,7,694,142,377,0.376657824933687
poprank,7,3336,0,0,0
poprank,8,2522,0,0,0
poprank,8,13554,0,0,0
poprank,8,596,0,0,0
poprank,8,1677,496,16964,0.029238387172836597
poprank,8,35774,6977,59071,0.11811210238526519
poprank,8,418,5715,14960,0.3820187165775401
poprank,8,694,19,510,0.03725490196078431
poprank,8,3336,0,1,0.0
poprank,9,2522,0,0,0
poprank,9,13554,0,0,0
poprank,9,596,0,0,0
poprank,9,1677,385,15384,0.0250260010400416
poprank,9,35774,4452,53321,0.08349430805873859
poprank,9,418,8136,14478,0.5619560712805636
poprank,9,694,47,556,0.08453237410071943
poprank,9,3336,0,1,0.0
poprank,10,2522,0,0,0
poprank,10,13554,0,0,0
poprank,10,596,0,0,0
poprank,10,1677,2764,15152,0.1824181626187962
poprank,10,35774,1835,49630,0.03697360467459198
poprank,10,418,5796,9109,0.63629377538698
poprank,10,694,12,594,0.020202020202020204
poprank,10,3336,0,0,0
poprank,11,2522,0,0,0
poprank,11,13554,0,0,0
poprank,11,596,0,1,0.0
poprank,11,1677,938,12647,0.07416778682691548
poprank,11,35774,29948,65869,0.4546600069835583
poprank,11,418,3817,7931,0.4812760055478502
poprank,11,694,149,668,0.22305389221556887
poprank,11,3336,0,2,0.0
poprank,12,2522,0,0,0
poprank,12,13554,0,0,0
poprank,12,596,0,0,0
poprank,12,1677,235,11413,0.020590554630684307
poprank,12,35774,6788,57812,0.11741506953573652
poprank,12,418,1307,8742,0.1495081217112789
poprank,12,694,199,689,0.2888243831640058
poprank,12,3336,0,0,0
poprank,13,2522,0,0,0
poprank,13,13554,0,1,0.0
poprank,13,596,0,0,0
poprank,13,1677,1252,8911,0.14050050499382785
poprank,13,35774,11023,66981,0.1645690568967319
poprank,13,418,1881,5257,0.35780863610424196
poprank,13,694,224,461,0.48590021691973967
poprank,13,3336,0,0,0
poprank,14,2522,0,0,0
poprank,14,13554,0,0,0
poprank,14,596,0,0,0
poprank,14,1677,2355,13403,0.17570693128404088
poprank,14,35774,5712,65002,0.08787421925479216
poprank,14,418,2226,5426,0.41024695908588277
poprank,14,694,239,561,0.42602495543672014
poprank,14,3336,0,1,0.0
poprank,15,2522,0,0,0
poprank,15,13554,0,0,0
poprank,15,596,0,0,0
poprank,15,1677,2982,15636,0.19071373752877974
poprank,15,35774,3375,43403,0.07775960187083843
poprank,15,418,543,6925,0.07841155234657039
poprank,15,694,213,572,0.3723776223776224
poprank,15,3336,0,1,0.0
poprank,16,2522,0,0,0
poprank,16,13554,0,0,0
poprank,16,596,0,0,0
poprank,16,1677,1395,12696,0.10987712665406427
poprank,16,35774,26997,53466,0.5049377174278981
poprank,16,418,1725,5936,0.290599730458221
poprank,16,694,104,524,0.1984732824427481
poprank,16,3336,0,1,0.0
poprank,17,2522,0,0,0
poprank,17,13554,0,0,0
poprank,17,596,0,0,0
poprank,17,1677,1552,11681,0.13286533687184315
poprank,17,35774,7068,52043,0.1358107718617297
poprank,17,418,217,4913,0.04416853246488907
poprank,17,694,127,573,0.22164048865619546
poprank,17,3336,1,9,0.1111111111111111
poprank,18,2522,0,0,0
poprank,18,13554,0,0,0
poprank,18,596,0,0,0
poprank,18,1677,503,10803,0.04656114042395631
poprank,18,35774,2075,46821,0.04431772068089105
poprank,18,418,513,4746,0.10809102402022756
poprank,18,694,157,551,0.2849364791288566
poprank,18,3336,0,2,0.0
poprank,19,2522,0,0,0
poprank,19,13554,0,0,0
poprank,19,596,0,0,0
poprank,19,1677,1211,13698,0.08840706672506936
poprank,19,35774,4618,47677,0.0968601212324601
poprank,19,418,248,4237,0.058531980174651874
poprank,19,694,189,468,0.40384615384615385
poprank,19,3336,0,0,0
poprank,20,2522,0,0,0
poprank,20,13554,0,1,0.0
poprank,20,596,0,0,0
poprank,20,1677,756,12031,0.0628376693541684
poprank,20,35774,3105,60094,0.05166905181881719
poprank,20,418,835,2930,0.28498293515358364
poprank,20,694,134,432,0.3101851851851852
poprank,20,3336,0,0,0
poprank,21,2522,0,0,0
poprank,21,13554,0,0,0
poprank,21,596,0,0,0
poprank,21,1677,3269,15282,0.21391179165030755
poprank,21,35774,9558,87687,0.10900133429128606
poprank,21,418,546,3808,0.14338235294117646
poprank,21,694,182,486,0.37448559670781895
poprank,21,3336,0,3,0.0
poprank,22,2522,0,0,0
poprank,22,13554,0,0,0
poprank,22,596,0,0,0
poprank,22,1677,2307,14888,0.1549570123589468
poprank,22,35774,5315,48911,0.10866676207806016
poprank,22,418,409,5570,0.07342908438061041
poprank,22,694,88,458,0.19213973799126638
poprank,22,3336,2,4,0.5
poprank,23,2522,0,0,0
poprank,23,13554,0,0,0
poprank,23,596,0,0,0
poprank,23,1677,2096,15086,0.13893676256131512
poprank,23,35774,8580,49515,0.17328082399272948
poprank,23,418,293,4796,0.06109257714762302
poprank,23,694,156,508,0.30708661417322836
poprank,23,3336,1,4,0.25
