contentrank,1,694,0,546,0.0
contentrank,1,2522,0,0,0
contentrank,1,1677,351,26287,0.013352607752881652
contentrank,1,35774,6812,60688,0.11224624307935671
contentrank,1,3336,0,2,0.0
contentrank,1,13554,0,0,0
contentrank,1,418,10,8673,0.0011530035743110803
contentrank,1,596,0,0,0
contentrank,2,694,0,601,0.0
contentrank,2,2522,0,0,0
contentrank,2,1677,441,23333,0.0189002700038572
contentrank,2,35774,6660,52025,0.12801537722248918
contentrank,2,3336,0,1,0.0
contentrank,2,13554,0,0,0
contentrank,2,418,67,8958,0.0074793480687653496
contentrank,2,596,0,0,0
contentrank,3,694,0,537,0.0
contentrank,3,2522,0,0,0
contentrank,3,1677,319,17553,0.018173531590041588
contentrank,3,35774,9489,43680,0.217239010989011
contentrank,3,3336,0,0,0
contentrank,3,13554,0,0,0
contentrank,3,418,169,8912,0.01896319569120287
contentrank,3,596,0,0,0
contentrank,4,694,0,444,0.0
contentrank,4,2522,0,0,0
contentrank,4,1677,120,16891,0.007104375111005861
contentrank,4,35774,6919,49312,0.1403106748864374
contentrank,4,3336,0,1,0.0
contentrank,4,13554,0,0,0
contentrank,4,418,171,11399,0.01500131590490394
contentrank,4,596,0,0,0
contentrank,5,694,0,429,0.0
contentrank,5,2522,0,0,0
contentrank,5,1677,136,16231,0.008379027786334791
contentrank,5,35774,5095,53633,0.09499748289299498
contentrank,5,3336,0,2,0.0
contentrank,5,13554,0,0,0
contentrank,5,418,737,11631,0.06336514487146419
contentrank,5,596,0,0,0
contentrank,6,694,0,349,0.0
contentrank,6,2522,0,0,0
contentrank,6,1677,45,14811,0.0030382823577071094
contentrank,6,35774,5161,58831,0.08772585881593038
contentrank,6,3336,0,0,0
contentrank,6,13554,0,0,0
contentrank,6,418,320,5915,0.05409974640743871
contentrank,6,596,0,0,0
contentrank,7,694,0,377,0.0
contentrank,7,2522,0,0,0
contentrank,7,1677,290,15595,0.018595703751202307
contentrank,7,35774,2871,59601,0.04817033271253838
contentrank,7,3336,0,0,0
contentrank,7,13554,0,0,0
contentrank,7,418,346,8769,0.03945717869768502
contentrank,7,596,0,0,0
contentrank,8,694,0,510,0.0
contentrank,8,2522,0,0,0
contentrank,8,1677,313,16964,0.018450837066729543
contentrank,8,35774,4399,59071,0.07446970594708063
contentrank,8,3336,0,1,0.0
contentrank,8,13554,0,0,0
contentrank,8,418,439,14960,0.029344919786096258
contentrank,8,596,0,0,0
contentrank,9,694,0,556,0.0
contentrank,9,2522,0,0,0
contentrank,9,1677,175,15384,0.011375455018200729
contentrank,9,35774,1248,53321,0.023405412501641003
contentrank,9,3336,0,1,0.0
contentrank,9,13554,0,0,0
contentrank,9,418,1045,14478,0.07217847769028872
contentrank,9,596,0,0,0
contentrank,10,694,7,594,0.011784511784511785
contentrank,10,2522,0,0,0
contentrank,10,1677,91,15152,0.006005807814149947
contentrank,10,35774,470,49630,0.009470078581503123
contentrank,10,3336,0,0,0
contentrank,10,13554,0,0,0
contentrank,10,418,398,9109,0.04369305082885059
contentrank,10,596,0,0,0
contentrank,11,694,4,668,0.005988023952095809
contentrank,11,2522,0,0,0
contentrank,11,1677,48,12647,0.003795366490076698
contentrank,11,35774,652,65869,0.009898434772047549
contentrank,11,3336,0,2,0.0
contentrank,11,13554,0,0,0
contentrank,11,418,230,7931,0.029000126087504727
contentrank,11,596,0,1,0.0
contentrank,12,694,0,689,0.0
contentrank,12,2522,0,0,0
contentrank,12,1677,42,11413,0.003680014019101025
contentrank,12,35774,1304,57812,0.022555870753476787
contentrank,12,3336,0,0,0
contentrank,12,13554,0,0,0
contentrank,12,418,89,8742,0.010180736673530085
contentrank,12,596,0,0,0
contentrank,13,694,1,461,0.0021691973969631237
contentrank,13,2522,0,0,0
contentrank,13,1677,20,8911,0.002244417012680956
contentrank,13,35774,277,66981,0.004135501112255714
contentrank,13,3336,0,0,0
contentrank,13,13554,0,1,0.0
contentrank,13,418,27,5257,0.005136009130682899
contentrank,13,596,0,0,0
contentrank,14,694,1,561,0.0017825311942959
contentrank,14,2522,0,0,0
contentrank,14,1677,22,13403,0.0016414235618891293
contentrank,14,35774,794,65002,0.012215008768960955
contentrank,14,3336,0,1,0.0
contentrank,14,13554,0,0,0
contentrank,14,418,21,5426,0.003870254330998894
contentrank,14,596,0,0,0
contentrank,15,694,2,572,0.0034965034965034965
contentrank,15,2522,0,0,0
contentrank,15,1677,46,15636,0.002941928882067025
contentrank,15,35774,540,43403,0.012441536299334147
contentrank,15,3336,0,1,0.0
contentrank,15,13554,0,0,0
contentrank,15,418,24,6925,0.0034657039711191336
contentrank,15,596,0,0,0
contentrank,16,694,5,524,0.009541984732824428
contentrank,16,2522,0,0,0
contentrank,16,1677,84,12696,0.006616257088846881
contentrank,16,35774,102,53466,0.0019077544607788127
contentrank,16,3336,0,1,0.0
contentrank,16,13554,0,0,0
contentrank,16,418,15,5936,0.002526954177897574
contentrank,16,596,0,0,0
contentrank,17,694,11,573,0.019197207678883072
contentrank,17,2522,0,0,0
contentrank,17,1677,28,11681,0.0023970550466569642
contentrank,17,35774,719,52043,0.01381549872221048
contentrank,17,3336,0,9,0.0
contentrank,17,13554,0,0,0
contentrank,17,418,10,4913,0.0020354162426216163
contentrank,17,596,0,0,0
contentrank,18,694,4,551,0.007259528130671506
contentrank,18,2522,0,0,0
contentrank,18,1677,7,10803,0.0006479681569934278
contentrank,18,35774,430,46821,0.009183913201341279
contentrank,18,3336,0,2,0.0
contentrank,18,13554,0,0,0
contentrank,18,418,8,4746,0.001685630004214075
contentrank,18,596,0,0,0
contentrank,19,694,3,468,0.00641025641025641
contentrank,19,2522,0,0,0
contentrank,19,1677,72,13698,0.005256241787122208
contentrank,19,35774,510,47677,0.010696981773182037
contentrank,19,3336,0,0,0
contentrank,19,13554,0,0,0
contentrank,19,418,14,4237,0.003304224687278735
contentrank,19,596,0,0,0
contentrank,20,694,1,432,0.0023148148148148147
contentrank,20,2522,0,0,0
contentrank,20,1677,108,12031,0.008976809907738343
contentrank,20,35774,761,60094,0.012663493859619929
contentrank,20,3336,0,0,0
contentrank,20,13554,0,1,0.0
contentrank,20,418,16,2930,0.005460750853242321
contentrank,20,596,0,0,0
contentrank,21,694,2,486,0.00411522633744856
contentrank,21,2522,0,0,0
contentrank,21,1677,256,15282,0.0167517340662217
contentrank,21,35774,4171,87687,0.047566914137785535
contentrank,21,3336,0,3,0.0
contentrank,21,13554,0,0,0
contentrank,21,418,8,3808,0.0021008403361344537
contentrank,21,596,0,0,0
contentrank,22,694,2,458,0.004366812227074236
contentrank,22,2522,0,0,0
contentrank,22,1677,207,14888,0.013903815153143472
